image,caption_number,caption,id
2309327462_82a24538d4.jpg,3,Two dogs run in a gravel lot with a fence in the foreground .,370
2309327462_82a24538d4.jpg,1,The white and brown dog is shaking its ears .,370
3040033126_9f4b88261b.jpg,2,A dog is taking a dive into a body of water .,371
3040033126_9f4b88261b.jpg,4,The dog is leaping into the water .,371
3040033126_9f4b88261b.jpg,1,A brown dog leaps into water from a rock .,371
3040033126_9f4b88261b.jpg,0,A brown dog jumping off a rock into a lake .,371
3040033126_9f4b88261b.jpg,3,A dog leaps over the water from a rock .,371
2480832276_fa55480ecb.jpg,1,A person climbing a boulder behind a tree .,372
2480832276_fa55480ecb.jpg,0,"A man in a red shirt climbs a rock in the background , a tree in the foreground .",372
2480832276_fa55480ecb.jpg,3,A person jumping in a rock and treefilled area .,372
2480832276_fa55480ecb.jpg,2,A person climbs a big rock under a tree .,372
2480832276_fa55480ecb.jpg,4,The boy in the red shirt climbs a large rock .,372
403523132_73b9a1a4b3.jpg,0,A dog is about to get a ball that is on orange carpet .,373
403523132_73b9a1a4b3.jpg,4,The dog crouched on the orange rug and stared at the tennis ball .,373
403523132_73b9a1a4b3.jpg,1,A dog on wood floor is staring at a yellow ball that is lying on orange carpet .,373
403523132_73b9a1a4b3.jpg,2,A little brown dog stares at a tennis ball on an orange carpet .,373
403523132_73b9a1a4b3.jpg,3,Puppy playing with a tennis ball on an orange rug .,373
509778093_21236bb64d.jpg,0,a brown and white dog chasing a ball on some grass .,374
509778093_21236bb64d.jpg,1,a brown and white dog has is playing with a white ball on the grass .,374
509778093_21236bb64d.jpg,3,A orange dog playing with a white ball on green grass .,374
509778093_21236bb64d.jpg,4,A small brown dog paws at a white ball,374
509778093_21236bb64d.jpg,2,A collie plays with a white ball in a field of green grass .,374
1580172290_e19067e0dd.jpg,2,Two children on hands and knees on a wood floor .,375
1580172290_e19067e0dd.jpg,1,A young boy crawls with a toddler .,375
1580172290_e19067e0dd.jpg,0,A baby and a young boy playing .,375
1580172290_e19067e0dd.jpg,4,two young babies crawling on a wood floor,375
1580172290_e19067e0dd.jpg,3,Two kids play on the floor .,375
299572828_4b38b80d16.jpg,2,A man in a plaid shirt uses a tool by a tree .,376
299572828_4b38b80d16.jpg,4,A man is scratching a rock with a red hammer .,376
299572828_4b38b80d16.jpg,3,A man in plaid shirt hits a tree with an Axe .,376
299572828_4b38b80d16.jpg,0,A closeup of a man that is rock climbing .,376
299572828_4b38b80d16.jpg,1,A man cuts down a tree with an ax .,376
3632842482_482f29e712.jpg,0,A brown dog in a Superman shirt is laying on a blue blanket .,377
3632842482_482f29e712.jpg,4,The brown dog with a superman shirt on sleeps on a blue blanket .,377
3632842482_482f29e712.jpg,2,"A dog in a "" superman "" shirt sleeps on a blanket .",377
3632842482_482f29e712.jpg,3,A dog wearing a t-shirt is lying down .,377
3632842482_482f29e712.jpg,1,A brown dog is laying down whilst wearing a superman shirt .,377
3737492755_bcfb800ed1.jpg,2,A man in costume drums in a parade .,378
3737492755_bcfb800ed1.jpg,1,"A man in black-yellow carnival feathers , playing the drum .",378
3737492755_bcfb800ed1.jpg,3,A man wearing an Indian costume is playing a snare drum .,378
3737492755_bcfb800ed1.jpg,4,There is a man in a black and yellow outfit playing the drums .,378
3737492755_bcfb800ed1.jpg,0,A man dressed in an Indian costume plays the drums .,378
3721881082_afe9fc734e.jpg,4,Two women sitting on a blanket on the lawn while sharing a book .,379
3721881082_afe9fc734e.jpg,3,"The girl and a lady are sitting on a blanket , reading a book .",379
3721881082_afe9fc734e.jpg,1,"A woman and girl wearing traditional clothes , sits on the front lawn , reading from a book .",379
3721881082_afe9fc734e.jpg,0,A woman and a girl sitting on a front lawn,379
3721881082_afe9fc734e.jpg,2,A woman wearing colonial clothing is sitting on the grass reading to a young girl .,379
3210705660_2b14b7fb36.jpg,3,Three school-aged children in uniforms jumping rope,380
3210705660_2b14b7fb36.jpg,1,Three children playing jump rope in the grass among the trees .,380
3210705660_2b14b7fb36.jpg,4,Two people are jumping rope outside .,380
3210705660_2b14b7fb36.jpg,2,Three people playing jump rope in a field .,380
3210705660_2b14b7fb36.jpg,0,A boy and girl are jumping rope together while another girl is holding the rope and turning .,380
1956678973_223cb1b847.jpg,4,Three kids jumping in leaves .,381
1956678973_223cb1b847.jpg,3,Small children are playing in a pile of dead leaves .,381
1956678973_223cb1b847.jpg,1,Four boys in red are playing with fallen leaves .,381
1956678973_223cb1b847.jpg,2,Several children leaping into a pile of leaves on the ground .,381
1956678973_223cb1b847.jpg,0,Children in red shirts play in the leaves .,381
1414820925_3504c394e1.jpg,2,A man in red swim trunks playing volleyball .,382
1414820925_3504c394e1.jpg,1,A man in red shorts jumps behind a volleyball net .,382
1414820925_3504c394e1.jpg,0,A man in red shorts jumping in back of a volleyball net .,382
1414820925_3504c394e1.jpg,3,Athletic man spiking volleyball .,382
1414820925_3504c394e1.jpg,4,Guy in red shorts jumping up in front of volleyball net,382
3375843443_8d9b242aa5.jpg,0,a lone skateboarder in midair with a huge wooden ramp and silver graffiti in the background,383
3375843443_8d9b242aa5.jpg,2,A skateboarder high in the air at indoor ramp .,383
3375843443_8d9b242aa5.jpg,4,Skateboarder performing a trick high in the air on a ramp .,383
3375843443_8d9b242aa5.jpg,1,A male skateboarder Takes advantage of the half pipe .,383
3375843443_8d9b242aa5.jpg,3,"Man on skateboard , jumping through the air .",383
3191982761_88793192ed.jpg,4,Four young people are standing in a run down alleyway posing for a picture .,384
3191982761_88793192ed.jpg,0,A group of five men are standing in the middle of a room that is crumbling and abandoned .,384
3191982761_88793192ed.jpg,1,A group of guys who appear to be a band stand inside the dark graffiti-covered and rock-strewn building .,384
3191982761_88793192ed.jpg,2,"Five men are standing in a dark room , where there is debris and graffiti on the ground and walls .",384
3191982761_88793192ed.jpg,3,Five men are standing in a dark room with graffiti on the walls .,384
3681172959_6674c118d2.jpg,2,A woman in a blue shirt with no bra .,385
3681172959_6674c118d2.jpg,3,A young woman with a green hat is walking in the busy street .,385
3681172959_6674c118d2.jpg,4,The young lady walks down the street on a beautiful day .,385
3681172959_6674c118d2.jpg,0,A girl in a blue shirt is grinning and walking in a crowd or people .,385
3681172959_6674c118d2.jpg,1,A girl wearing a tight blue shirt and an army cap walks in a crowd .,385
1130369873_d80a1aa59c.jpg,1,A brown dog splashes in the water while carrying a ball in its mouth .,386
1130369873_d80a1aa59c.jpg,2,A brown dog swims through water outdoors with a tennis ball in its mouth .,386
1130369873_d80a1aa59c.jpg,4,"Brown dog with tennis ball in mouth , in water and bushes .",386
1130369873_d80a1aa59c.jpg,0,A brown dog is running through neck-deep water carrying a tennis ball .,386
1130369873_d80a1aa59c.jpg,3,"A red dog , holding a ball , splashes through vegetation filled water .",386
808245064_8a7971fc5b.jpg,0,A dark skinned man smoking a cigarette near a green trashcan .,387
808245064_8a7971fc5b.jpg,2,a man in a blue shirt smoking a cigarette,387
808245064_8a7971fc5b.jpg,1,A man in a blue shirt is standing outside smoking a cigarette .,387
808245064_8a7971fc5b.jpg,3,A man stands outside smoking a cigarette,387
808245064_8a7971fc5b.jpg,4,A man with glasses smokes a cigarette .,387
186890601_8a6b0f1769.jpg,4,This man is swinging on the rope swing out over the blue water .,388
186890601_8a6b0f1769.jpg,1,A man in red shorts swinging on a rope over a lake .,388
186890601_8a6b0f1769.jpg,0,A man in a maroon bathing suit swings on a rope on a lake .,388
186890601_8a6b0f1769.jpg,3,A man is swinging on a rope over water .,388
186890601_8a6b0f1769.jpg,2,A man is swinging on a rope above the water .,388
514990193_2d2422af2c.jpg,0,A woman is laying on a striped couch on a grassy yard in a residential neighborhood .,389
514990193_2d2422af2c.jpg,2,A woman lies down on an old couch sitting on the grass .,389
514990193_2d2422af2c.jpg,1,A woman lays on a sofa in a yard .,389
514990193_2d2422af2c.jpg,3,Girl poses on couch on suburban lawn .,389
514990193_2d2422af2c.jpg,4,There is a couch sitting on grass with a girl in jeans and light brown hair on it .,389
3541483943_9776baee7c.jpg,4,"The boy is jumping a skateboard down the steps , surrounded by graffiti covered walls .",390
3541483943_9776baee7c.jpg,0,A man performing a trick on a skateboard at a graffiti covered skate park .,390
3541483943_9776baee7c.jpg,2,a skateboarder has kicked his board up onto its back wheels in an indoor skate center .,390
3541483943_9776baee7c.jpg,3,A skateboarder jumping down the stairs .,390
3541483943_9776baee7c.jpg,1,A man wearing a grey shirt is doing a skateboard trick on stairs .,390
370614351_98b8a166b9.jpg,0,A man with a Mohawk with his arms in the air .,391
370614351_98b8a166b9.jpg,2,A person in a kilt and a sports jersey and a Mohawk is in a store .,391
370614351_98b8a166b9.jpg,1,A man with multicolored hair wearing a weird outfit,391
370614351_98b8a166b9.jpg,4,The man with the eccentric clothing and hair poses in a store .,391
370614351_98b8a166b9.jpg,3,Punk rocker buys computer ink in the big-box store .,391
2451114871_8617ae2f16.jpg,0,Dogs run at a dog racetrack .,392
2451114871_8617ae2f16.jpg,4,Greyhounds racing chasing a mechanical rabbit around the track .,392
2451114871_8617ae2f16.jpg,3,Four dogs race around a turn .,392
2451114871_8617ae2f16.jpg,1,Dogs with muzzles are racing around a sandy track .,392
2451114871_8617ae2f16.jpg,2,"Four dogs in blue , green , red and black jerseys are racing .",392
2265100168_175f8218af.jpg,0,A laughing boy lies on a pit of blue balls .,393
2265100168_175f8218af.jpg,1,A pale boy playing in a pit of blue balls .,393
2265100168_175f8218af.jpg,4,Two children are playing in a bin of plastic balls .,393
2265100168_175f8218af.jpg,2,A young boy plays in a red ball pit .,393
2265100168_175f8218af.jpg,3,Blonde boy in red shirt plays inside inflatable with blue balls .,393
2903469015_a1e7d969c2.jpg,0,A greyhound wearing a yellow jacket runs a race .,394
2903469015_a1e7d969c2.jpg,1,A greyhound wearing number 8 is racing .,394
2903469015_a1e7d969c2.jpg,2,Muzzled greyhounds are racing along a dog track .,394
2903469015_a1e7d969c2.jpg,4,two muzzled greyhounds dogs racing around a track .,394
2903469015_a1e7d969c2.jpg,3,Two greyhounds with numbers run in a race on a track .,394
3090398639_68c0dfa9a5.jpg,1,A person wearing red rides a bicycle over a dirt path .,395
3090398639_68c0dfa9a5.jpg,0,a mountain biker is riding on a marked out competition trail in the woods .,395
3090398639_68c0dfa9a5.jpg,3,Bicyclist riding on a dirt race course .,395
3090398639_68c0dfa9a5.jpg,2,A woman rides a bike on a dirt path .,395
3090398639_68c0dfa9a5.jpg,4,Mountain bike riders on a dirt trail .,395
308307853_5a51fbdecc.jpg,2,A white dog walks across the sandy ground with a tumbleweed .,396
308307853_5a51fbdecc.jpg,4,poodle playing on a beach,396
308307853_5a51fbdecc.jpg,1,A white dog is running around a tumbleweed on a sand dune .,396
308307853_5a51fbdecc.jpg,3,A white poodle circles a sparkler embedded in sand .,396
308307853_5a51fbdecc.jpg,0,A dog plays on the beach .,396
241046599_28b0ca7b9f.jpg,1,a small brown dog is running across the grass wearing a purple and green coat .,397
241046599_28b0ca7b9f.jpg,3,"Brown dog , with green and purple cape , runs on grass .",397
241046599_28b0ca7b9f.jpg,2,A small dog wearing a purple and green cape,397
241046599_28b0ca7b9f.jpg,0,A miniature dachshund has an apron on its back .,397
241046599_28b0ca7b9f.jpg,4,The dog is wearing a purple cape .,397
3759230208_1c2a492b12.jpg,2,A young boy slides down a water slide with his eyes closed .,398
3759230208_1c2a492b12.jpg,1,a boy is being splashed in the face whilst riding a blue ring along a yellow water slide,398
3759230208_1c2a492b12.jpg,4,A young boy splashes down a water slide on a lawn .,398
3759230208_1c2a492b12.jpg,3,A young boy slides on a Slip 'n' Slide .,398
3759230208_1c2a492b12.jpg,0,A boy at the end of a slip and slide .,398
2892395757_0a1b0eedd2.jpg,3,Funky bicycle being raced,399
2892395757_0a1b0eedd2.jpg,0,A bicycler is riding a bike at a racing event .,399
2892395757_0a1b0eedd2.jpg,1,A cyclist wearing a black helmet is riding by some black vans .,399
2892395757_0a1b0eedd2.jpg,2,A person on a bicycle goes down the street .,399
2892395757_0a1b0eedd2.jpg,4,Man wearing helmet and racing gear on a bicycle,399
468930779_8008d90e10.jpg,4,closeup of a brown dog in the water holding a very large stick .,400
468930779_8008d90e10.jpg,3,A swimming dog with a small branch in its mouth .,400
468930779_8008d90e10.jpg,0,A brown dog carrying a stick in its mouth .,400
468930779_8008d90e10.jpg,2,A dog swimming with a stick in its mouth .,400
468930779_8008d90e10.jpg,1,A dog has its head coming up from the water as it holds a stick .,400
1453366750_6e8cf601bf.jpg,0,Two children are shown upside down .,401
1453366750_6e8cf601bf.jpg,4,Two women are laying upside down on a white bed .,401
1453366750_6e8cf601bf.jpg,3,Two teen girls hang playfully from the side of the bed,401
1453366750_6e8cf601bf.jpg,2,Two kids laying on a bed upside down,401
1453366750_6e8cf601bf.jpg,1,Two girls lay upside down on their bed .,401
225909073_25c3c33a29.jpg,1,A wet dog runs through the surf at a beach .,402
225909073_25c3c33a29.jpg,0,A black and brown dog is running out of the surf .,402
225909073_25c3c33a29.jpg,2,A wet German Shepherd dog is running out of the ocean with a ball in its mouth .,402
225909073_25c3c33a29.jpg,4,The German Shepherd is walking in the body of water .,402
225909073_25c3c33a29.jpg,3,German shepherd running in ocean surf,402
2848571082_26454cb981.jpg,3,Dog jumping to catch a soccer ball .,403
2848571082_26454cb981.jpg,0,A black and brown dog jumps in the air to catch a soccer ball .,403
2848571082_26454cb981.jpg,1,A black dog jumps to catch a ball in a yard .,403
2848571082_26454cb981.jpg,2,Black dog jumps for white ball .,403
2848571082_26454cb981.jpg,4,The black and brown dog jumps in the air to catch the ball .,403
1022454428_b6b660a67b.jpg,2,A couple with their newborn baby sitting under a tree facing a lake .,404
1022454428_b6b660a67b.jpg,4,Couple with a baby sit outdoors next to their stroller .,404
1022454428_b6b660a67b.jpg,0,"A couple and an infant , being held by the male , sitting next to a pond with a near by stroller .",404
1022454428_b6b660a67b.jpg,3,A man and woman care for an infant along the side of a body of water .,404
1022454428_b6b660a67b.jpg,1,A couple sit on the grass with a baby and stroller .,404
2872743471_30e0d1a90a.jpg,4,Four boys play on a merry-go-round at a park .,405
2872743471_30e0d1a90a.jpg,0,Four boys are playing at a playground,405
2872743471_30e0d1a90a.jpg,2,Four boys playing on a merry-go-round in a park .,405
2872743471_30e0d1a90a.jpg,1,Four boys are playing at a wooden playground .,405
2872743471_30e0d1a90a.jpg,3,Four boys playing on the inertia wheel at a park .,405
2527713011_b0ec25aa54.jpg,3,The black and white race car is rounding the turn .,406
2527713011_b0ec25aa54.jpg,4,The race car is speeding up the hill .,406
2527713011_b0ec25aa54.jpg,2,The black and white race car is going fast around the track while fans watch nearby .,406
2527713011_b0ec25aa54.jpg,0,A black and white rally car takes the turn .,406
2527713011_b0ec25aa54.jpg,1,A global group race car .,406
515702827_be3c6ce857.jpg,1,A girl in pink and man in black paddle through water .,407
515702827_be3c6ce857.jpg,0,A child in a pink hat on a pink surfboard .,407
515702827_be3c6ce857.jpg,2,A man in a black shirt swims next to a girl on a pink surfboard .,407
515702827_be3c6ce857.jpg,4,"Two children splash through the water , one is wearing a pink swim cap .",407
515702827_be3c6ce857.jpg,3,A man swimming beside a girl on a pink body board .,407
3590753142_61993d39df.jpg,4,Three people standing on boardwalk looking at buildings across the water .,408
3590753142_61993d39df.jpg,2,Three people are standing at a fence looking at a skyscraper filled city while one looks through a binocular scope .,408
3590753142_61993d39df.jpg,1,Sightseers look across the water at a city .,408
3590753142_61993d39df.jpg,0,A family is looking through binocular at a city over a body of water,408
3590753142_61993d39df.jpg,3,Three people lean against a railing and look at buildings across the water .,408
359173181_a75c950aeb.jpg,2,A dog runs through snow with a big tree in the distance .,409
359173181_a75c950aeb.jpg,0,A dog leaps through a snowy field .,409
359173181_a75c950aeb.jpg,1,"A dog runs through snow covered ground , near a tree .",409
359173181_a75c950aeb.jpg,3,Dog races through grass by lone tree .,409
359173181_a75c950aeb.jpg,4,"The brown , furry animal is walking in the snowy grass with a tree behind him .",409
302241178_a582c1b953.jpg,2,A large furry dog walking through the water with a big stick in his mouth .,410
302241178_a582c1b953.jpg,1,A dog picks up a stick with his mouth while treading through water .,410
302241178_a582c1b953.jpg,3,"The dog is holding a branch , swimming in the river .",410
302241178_a582c1b953.jpg,4,The dog retrieves the branch from the water .,410
302241178_a582c1b953.jpg,0,A dog in water carrying a long stick .,410
2584487952_f70e5aa9bf.jpg,2,a brown dog jumps into the grass .,411
2584487952_f70e5aa9bf.jpg,1,A brown dog jumps high on a field of grass .,411
2584487952_f70e5aa9bf.jpg,0,A brown dog jumps high in the grass .,411
2584487952_f70e5aa9bf.jpg,4,A red dog jumping up in a field of tall grass .,411
2584487952_f70e5aa9bf.jpg,3,A dog is jumping in the air in a field of grass .,411
2939371251_f923569a72.jpg,0,"A football player runs with the ball , chased by members of the opposing team",412
2939371251_f923569a72.jpg,1,A running back running with the football .,412
2939371251_f923569a72.jpg,4,Two teams compete in football .,412
2939371251_f923569a72.jpg,3,Men playing football .,412
2939371251_f923569a72.jpg,2,Many football players are running on the grassy field .,412
3451344589_6787bd06ef.jpg,1,A protesting woman is holding a poster .,413
3451344589_6787bd06ef.jpg,0,A pregnant protester holding up a pro-America sign .,413
3451344589_6787bd06ef.jpg,2,A woman in a black and white dress is holding up a protest sign .,413
3451344589_6787bd06ef.jpg,4,Woman in sleeveless black and white print top holding up a sign .,413
3451344589_6787bd06ef.jpg,3,A woman wearing a black and white dress is holding a large sign .,413
693164706_9624582e69.jpg,2,A little kid in a red jacket riding a broom like a horse .,414
693164706_9624582e69.jpg,0,A boy in a red hooded-coat is riding a pool broom like a horse in an empty pool .,414
693164706_9624582e69.jpg,3,Boy in raincoat straddle stick outside .,414
693164706_9624582e69.jpg,4,The child in raingear is dragging a broom through a puddle .,414
693164706_9624582e69.jpg,1,a little boy wearing a raincoat plays with a mop .,414
3504940491_94c43792ed.jpg,1,A young girl is on a ride at an amusement park .,415
3504940491_94c43792ed.jpg,0,"A woman and child fly soar through the air , seated on an amusement park ride .",415
3504940491_94c43792ed.jpg,4,The young girl enjoys the swing at the carnival .,415
3504940491_94c43792ed.jpg,2,Smiling little girl on a carnival ride .,415
3504940491_94c43792ed.jpg,3,There is a little girl riding a carnival ride .,415
3590557969_d0270d518b.jpg,1,A man wearing no shirt does a trick on his red and black bicycle .,416
3590557969_d0270d518b.jpg,3,A shirtless man jumping a bike in the woods .,416
3590557969_d0270d518b.jpg,0,A man wearing no shirt and a hat jumps in the air on a red bicycle .,416
3590557969_d0270d518b.jpg,2,A man wearing very little clothing is doing a jump on a red bicycle .,416
3590557969_d0270d518b.jpg,4,A shirtless man jumps his bmx bike .,416
3217291172_10ef70af88.jpg,4,Two men with glasses stand outside a stone building in the cold .,417
3217291172_10ef70af88.jpg,0,two african-Americans stand in front of the building .,417
3217291172_10ef70af88.jpg,2,Two men are posing for a picture .,417
3217291172_10ef70af88.jpg,3,Two men are standing together in front of a white brick building .,417
3217291172_10ef70af88.jpg,1,Two black males are posing for a picture with winter clothes on .,417
3397310901_cbef5c06ef.jpg,0,A bicyclist rides on ramps .,418
3397310901_cbef5c06ef.jpg,3,Extreme BMX rider defying gravity,418
3397310901_cbef5c06ef.jpg,4,Person doing tricks on a bicycle in a skatepark .,418
3397310901_cbef5c06ef.jpg,1,A bike rider does a trick in the air .,418
3397310901_cbef5c06ef.jpg,2,A man performs a bike trick on a ramp .,418
3484842724_ef1124c87a.jpg,4,Three young women are playing softball .,419
3484842724_ef1124c87a.jpg,1,A softball player runs towards first base while the pitcher attempts to throw her out .,419
3484842724_ef1124c87a.jpg,3,Three people play baseball on a field at a park .,419
3484842724_ef1124c87a.jpg,0,A baseball player is trying to run to a base while the baseman catches the ball .,419
3484842724_ef1124c87a.jpg,2,The first baseman makes hte catch just in time to get the runner out in this softball game .,419
3091580843_178042c50b.jpg,3,A man walks in a street,420
3091580843_178042c50b.jpg,2,A man walking on the sidewalk past storefronts .,420
3091580843_178042c50b.jpg,0,A man in a black jacket walks thorugh an Asian market .,420
3091580843_178042c50b.jpg,1,A man walking down a street with Asian shops .,420
3091580843_178042c50b.jpg,4,A man walks on the sidewalk by a sign .,420
2226534154_cbcab7ba32.jpg,2,People are gathered at a bar .,421
2226534154_cbcab7ba32.jpg,1,A woman in a purple dress rubs her head as other people look on .,421
2226534154_cbcab7ba32.jpg,4,Woman at bar looks on at another woman being approached by a man,421
2226534154_cbcab7ba32.jpg,0,A woman in a purple dress plays with her hair while waiting in a lobby .,421
2226534154_cbcab7ba32.jpg,3,The woman in the purple dress is looking towards the people at the door with her hand running through her hair .,421
233242340_09963100a3.jpg,4,The black and white dog ran down the ramp .,422
233242340_09963100a3.jpg,1,A dog climbs down a black ramp,422
233242340_09963100a3.jpg,0,"A brown , black and white dog is on a obstacle course .",422
233242340_09963100a3.jpg,2,A dog is running down a black and yellow ramp in an obstacle course .,422
233242340_09963100a3.jpg,3,A dog walks down a black ramp .,422
2613209320_edf6a2b7e9.jpg,4,A wet dog walks out of the water .,423
2613209320_edf6a2b7e9.jpg,3,A very wet brown dog is emerging from the water .,423
2613209320_edf6a2b7e9.jpg,2,a long brown haired dog walking through a river .,423
2613209320_edf6a2b7e9.jpg,0,A brown dog is soaked and is walking out of the water .,423
2613209320_edf6a2b7e9.jpg,1,a dog walks out of the water .,423
241346580_b3c035d65c.jpg,2,Football players avoiding a fumble .,424
241346580_b3c035d65c.jpg,1,A red team and a white team are playing football .,424
241346580_b3c035d65c.jpg,3,The football player in red is running with the all towards the player in white .,424
241346580_b3c035d65c.jpg,4,"The football players are wearing red and white , and the crowd is also wearing red and white .",424
241346580_b3c035d65c.jpg,0,A group of men play a college football game .,424
802594049_289e3c8420.jpg,4,A man with a beard and a navy blue backwards baseball cap stares intently at something in the distance .,425
802594049_289e3c8420.jpg,0,A black man with facial hair wears a navy hat and blue jacket in front of a white background .,425
802594049_289e3c8420.jpg,3,A man wearing a blue baseball cap is gazing into the distance .,425
802594049_289e3c8420.jpg,2,A man wearing a backwards baseball cap .,425
802594049_289e3c8420.jpg,1,A man in blue cap and jacket looks frustrated .,425
1452361926_6d8c535e32.jpg,4,The child sits in a toy car and drinks from a sippy cup .,426
1452361926_6d8c535e32.jpg,0,A boy sits in a toy car while drinking from his sippy cup .,426
1452361926_6d8c535e32.jpg,2,A toddler in a red toy car drinks from a juice cup,426
1452361926_6d8c535e32.jpg,1,A toddler drinking from a cup in a toy car .,426
1452361926_6d8c535e32.jpg,3,The boy sits in his toy car sipping from a cup .,426
3257103624_e76f25ff9e.jpg,3,"Two men , walking waist deep in water , with one man shirtless with green hair and bright pink arms .",427
3257103624_e76f25ff9e.jpg,4,two men walk through the water .,427
3257103624_e76f25ff9e.jpg,2,"Two men , one in a blue swimcap , stand in torso-deep water .",427
3257103624_e76f25ff9e.jpg,1,Two men are racing in the water .,427
3257103624_e76f25ff9e.jpg,0,A man in dark gear and a man in light gear wade through deep water .,427
3516312179_f520469038.jpg,3,A girl swings a bat during a softball game .,428
3516312179_f520469038.jpg,2,A girl in a red and white uniform is swinging a bat .,428
3516312179_f520469038.jpg,1,A baseball player recoils from an action involving a bat while opposing team members look on .,428
3516312179_f520469038.jpg,0,a baseball player in a red shirt and white pants is swinging the bat towards a yellow ball whilst three people look on .,428
3516312179_f520469038.jpg,4,A woman swings at a softball on a playing field while other players look on .,428
3196995975_3e38eabf01.jpg,3,A brown dog walking on a frozen lake carrying a stick .,429
3196995975_3e38eabf01.jpg,4,The big dog is carrying an object is its mouth .,429
3196995975_3e38eabf01.jpg,0,A big dog carries a stick across a frozen pond .,429
3196995975_3e38eabf01.jpg,1,"A black and brown dog walks on the frozen surface of a pond , holding a stick .",429
3196995975_3e38eabf01.jpg,2,A brown dog is carrying a stick in his mouth across an ice covered pond .,429
1463732807_0cdf4f22c7.jpg,4,Boy posing for camera,430
1463732807_0cdf4f22c7.jpg,2,A young boy makes a meditational pose on a swing .,430
1463732807_0cdf4f22c7.jpg,0,A boy on a playground swing strikes a medatative pose .,430
1463732807_0cdf4f22c7.jpg,1,A boy on a swing wearing a green shirt is making hand gestures .,430
1463732807_0cdf4f22c7.jpg,3,Boy in green shirt sitting in swing with eyes closed and making gesture with hands .,430
3533451027_b078e4631b.jpg,0,A man in black and white is holding a ball with a red and blue stripe .,431
3533451027_b078e4631b.jpg,3,A rugby player in dark gear is carrying a light colored rugby ball with arm outstretched .,431
3533451027_b078e4631b.jpg,2,A rugby player blocks while holding the ball .,431
3533451027_b078e4631b.jpg,4,The man in the black and white shirt is running with a ball .,431
3533451027_b078e4631b.jpg,1,A man running with a ball .,431
2659554389_ed3d15093f.jpg,1,A little girl feeds a,432
2659554389_ed3d15093f.jpg,3,A young girl feeding a camel .,432
2659554389_ed3d15093f.jpg,0,A girl is feeding a camel,432
2659554389_ed3d15093f.jpg,4,The girl is at a petting zoo and feeding a camel .,432
2659554389_ed3d15093f.jpg,2,A little girl in a purple t-shirt feeds an animal .,432
1439282131_3814d6ae04.jpg,3,Two dogs in the water fighting over a stick .,433
1439282131_3814d6ae04.jpg,1,Two dogs are holding the same stick in their mouths while in the water .,433
1439282131_3814d6ae04.jpg,4,Two dogs swimming with a stick .,433
1439282131_3814d6ae04.jpg,0,The two dogs are in the water retrieving a stick .,433
1439282131_3814d6ae04.jpg,2,Two dogs in the surf holding on to the same stick .,433
141140165_9002a04f19.jpg,3,Two boys on oppsite sides of the baseball teams arguing with each other at a base .,434
141140165_9002a04f19.jpg,2,A young baseball player is pointing a finger in the face of a player on the other team .,434
141140165_9002a04f19.jpg,1,a little league player points to another player .,434
141140165_9002a04f19.jpg,4,Two little league players are next to a base in the field .,434
141140165_9002a04f19.jpg,0,A little boy points to the face of another little boy in base in a baseball game .,434
3262386960_14f5d857db.jpg,2,Two fencers in full gear duel in a gym .,435
3262386960_14f5d857db.jpg,3,Two fencers in gear fighting in a fencing class,435
3262386960_14f5d857db.jpg,0,A few players show off their jousting skills in a gym .,435
3262386960_14f5d857db.jpg,4,Two fencers in white suits and black masks compete in a gymnasium setting .,435
3262386960_14f5d857db.jpg,1,The people in the masks are fencing .,435
3071676551_a65741e372.jpg,0,A person rides the waves on a surfboard .,436
3071676551_a65741e372.jpg,4,A surfer riding a surfboard in rough seas .,436
3071676551_a65741e372.jpg,3,A surfer riding a large wave,436
3071676551_a65741e372.jpg,2,A surfer is riding a wave .,436
3071676551_a65741e372.jpg,1,A person surfing .,436
3122579598_14841c038a.jpg,3,Two children stand in the grass while a white dog bites one of their sweaters .,437
3122579598_14841c038a.jpg,4,Two kids playing with a dog .,437
3122579598_14841c038a.jpg,0,A playful puppy bites the shirt of a young boy .,437
3122579598_14841c038a.jpg,2,Two children play with a white dog .,437
3122579598_14841c038a.jpg,1,Two boys and a white dog stand in a park .,437
501650847_b0beba926c.jpg,2,Large gray dog being handed a white soccer ball .,438
501650847_b0beba926c.jpg,3,someone is holding out a punctured ball in front of a brown dog with a red collar .,438
501650847_b0beba926c.jpg,0,A brown dog starring at a soccer ball .,438
501650847_b0beba926c.jpg,4,The owner tries to hand a deflated ball to his dog .,438
501650847_b0beba926c.jpg,1,A man holding out a deflated soccer ball to a grey dog .,438
3713177334_32f3245fd8.jpg,4,several people painting a colorful mural on a wall,439
3713177334_32f3245fd8.jpg,3,Many people work on a brightly-colored street mural .,439
3713177334_32f3245fd8.jpg,0,A group of people gathered around a mural in an urban area,439
3713177334_32f3245fd8.jpg,1,A group of people painting the side of a building in an array of colors .,439
3713177334_32f3245fd8.jpg,2,A mural is being painted on a wall .,439
3175446111_681a89f873.jpg,1,A man in blue at an arcade is playing a fishing game .,440
3175446111_681a89f873.jpg,0,a lot of people playing games at an arcade,440
3175446111_681a89f873.jpg,3,An asian man is fishing in an arcade game .,440
3175446111_681a89f873.jpg,4,The family attempts to get a prize at the carnival .,440
